	Domain	Phylum	Class	Order	Family	Genus	Species
01cf6782ed6e54ac507be883db1f8cc5	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4marinegroup	
3e7798b7bbc606c24dd03f5837013ceb	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	unculturedsludgebacteriumA31	unculturedsludgebacteriumA31	unculturedsludgebacteriumA31
84ec645d2dad4703c00ecbe6ef4c69cb	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Schlegelella	
affaa84a9d911eaec23788599566daec	Bacteria	Proteobacteria	Gammaproteobacteria	Immundisolibacterales	Immundisolibacteraceae		
0de0275bbaa7fbdde09720439a21662b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
00f22f5da05122ba50f57c66ea170594	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	UBA1819	
0dcd0b414ebcc4c96ec9a242f6bc0dbe	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
883b4357e696c12dd370612c1fdba2c9	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
91f3375fb2d3a5ae50c9e59a0ac03290	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	ChristensenellaceaeR-7group	
2afb0d93cf3b6734695b1681baddd7f3	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Cohnella	
212d87907eb7050152328ecd3e06a91e	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Pelotomaculum	unculturedbacterium
a0008267c650378b5eb5910c56a1c02a	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Cupriavidus	
16372aac625e1a58de46e37dad8195b3	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae		
9fde84916d5b81105d0255e4133808fe	Bacteria	Firmicutes	Clostridia	Clostridiales	Heliobacteriaceae	Hydrogenispora	
1f5b533d215700d06afac4ae53ec182c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
4b70e99b1833954e138f0602aa8c37f2	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	CandidatusActinomarina	
3696944ee9905359c951a9bad8887236	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
a8013b32f7e06dd3ffa953f9af74844d	Bacteria	Armatimonadetes	Fimbriimonadia	Fimbriimonadales			
9cf6a9eafdc8e7f9d781e40822a130d7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
b221cdd50ff9ac37eb3ab1e84bd28dfd	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Lautropia	unculturedsoilbacterium
314090723762ae3a97727f593b4f6997	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Aminobacterium	
92563ca4008c6bf3342cae6da72324fa	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	
d0a5a5524d6f9bcec83f9a3bf7cdf52b	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alishewanella	
e4f220789b75bb84f23e8049da8096b4	Bacteria	Tenericutes	Mollicutes	MollicutesRF39			
faf009b88db5b8259b32098fa5779b3b	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	
f002c25c5ce0bf7a8e44d4d6cc225227	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	uncultured	unculturedbacterium
a7a4bfb99e3cdd830b2bc1def840a129	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
7aef85d9feb6ee8e162c5ef6aa582159	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	
fba50020d8effe7226d6baa709f3aff3	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
e4a4cbb9a62898007b9ef20878e12872	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	
190d5b165dd5884283077a9d337a6701	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Fimbriiglobus	unculturedbacterium
44b9e368c31a099dc17dce996076ccfb	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto15	ClostridiumacetireducensDSM10703
e8a3c05ccc5d135e0e1ed5048ed03792	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	
1337e67af500f22275e67922717a214d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	RhizobialesIncertaeSedis	uncultured	
6230ee10236a33e93d290e391ade534c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Chelatococcus	
9e0d0a872c8de2e07b9cd68cf4d3888a	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
ac18b404ee29c2ad9d87387c5cabbec1	Bacteria	Firmicutes	Clostridia	Clostridiales	FamilyXVIII	Symbiobacterium	
cdc9c5f799a352d6ecbb6f790b5010aa	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
c2938b120629296f5c00ce0ec44fa7cc	Bacteria	Thermotogae	Thermotogae	Petrotogales	Petrotogaceae	AUTHM297	unculturedbacterium
30dd2abf5a61e4d8d5721927f1b0c9a3	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	uncultured		
238e7009fcdbd186f4ee6947d0d17d85	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales			
0adeccf9f8566e08bae88fffebd0cb60	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
24577b1417880dcf981561bbbf210f80	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Dubosiella	unculturedbacterium
53285ec6e22f71505e40d219e469ae61	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae		
953912455117037adba1ef7c6470ea31	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	BacteroidetesvadinHA17		
df1ff39999fcf14091d5c89ccf1bc245	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	
da36cbb52db4447b326c2d01246d0030	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
c8e1ee3ef8a7bf169c7a80a6c44c796e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
da7d709eea9b52333542f53296034caf	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
65079b042a32f84ceb464c2b0fe93b48	Archaea	Nanoarchaeaeota	Woesearchaeia				
f8eb3091735fc646c4dc690cd072136d	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
aba45b3f4526d73f71482d056b6a1137	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
aa150c79ffc4236424dd554b0bea4777	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	
b618603659a1603fcdf3e62e115be520	Bacteria	Cloacimonetes	Cloacimonadia	Cloacimonadales	Cloacimonadaceae	CandidatusCloacimonas	
2f65b6319746bde52e15b1ac7add0fa4	Bacteria	Proteobacteria	Deltaproteobacteria	DeltaproteobacteriaIncertaeSedis	Syntrophorhabdaceae	Syntrophorhabdus	
8e88b091af8e9f41e4e92f1f12a9081f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	
5cafccd9c5341705b6429ce93ac60588	Archaea	Euryarchaeota	Thermoplasmata	MarineGroupII			
4f6b3801279cbc3c3d132132c80138ea	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	
d1a9ca7a1ca55ade122cbf4d9759ef0b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Eubacterium]xylanophilumgroup	unculturedbacterium
a8fabb9cd15ec90d10915650acaf3a42	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
79fdca17dda2bb577edc59de380a6efa	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	
b9b889532e3eb696494a2b98be1b89d3	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
37275b4f6087f0d1108b46e63e945038	Bacteria	Kiritimatiellaeota	Kiritimatiellae	WCHB1-41			
ab4c9893375213d375e5f7a7e38b0c81	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
5be29bf2c733369df92dc12303421db5	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
5de412f4e598d3eae6a73dfc6dbfe7a2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
1c01f8762f6af9a8e53c66479a75d945	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	unculturedbacterium
03253a6eb9276f0338320d1bf716763a	Bacteria	Tenericutes	Mollicutes	MollicutesRF39			
5ee75df5cf5cc73f107f7febb2892e31	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	
850619d5fbea42f408f82f80d9c8f65e	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
72e78972757692b944c33ebc59c97df3	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	uncultured	
7de53ec4f63e6f5ceca7af70363ea941	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
4fdd2120a829d9463e509fb9607f51d6	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Parasutterella	
c9e215762e0375f38e6a025f012154a0	Bacteria	Tenericutes	Mollicutes	MollicutesRF39			
972353d330e3cd50c86a6700eebbff79	Bacteria	Verrucomicrobia	Verrucomicrobiae	LD1-PB3			
876515a9c0aa0f9c43236fc0d43408b0	Bacteria	Tenericutes	Mollicutes	MollicutesRF39			
338fd3004ecb90ec0612e76f4711c3b5	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	
85d21e8fe8bba03cf6806e23ac6d2fb9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
ff3009f71428d61c059bdfdaed1db6b3	Bacteria	Proteobacteria					
090941955646e6acfb12b2c386e61e01	Bacteria	Firmicutes	Clostridia	DTU014			
dfc53bb94b485ca1fca7241662f44080	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
55a8dd095e0741139f81a927ee0e91b2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
938d6a0cef740970ffc1325eab08e5d9	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
63ca6df4290988cd870810df8b3b6a95	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	PS1clade		
68887d8135e5f65d9c3714226563eb70	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
cc75d128092767586952161da259c9b6	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
f95c78e2275f5fd95ff282efe89c423a	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
8b3fdf7c2fd9ceb62470bf6d78cc686a	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema2	bacteriumenrichmentculturecloneBBMC-12
b463a4949c559f23ddf48cd5fd7a62b9	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	
718365b4ee5bd29a0672440814bd764e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
072d92bbfc76e784c4fcd30261d23b25	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	
9f021e9826aed320848e1ef62fc1bc46	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium9	
f2457cd6ffa2c340ea36e5a0f0ca60db	Bacteria	Firmicutes	Bacilli	Bacillales			
2ad342a5ad628563446516583776e85d	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto13	
3045c63c6298b76ad1afe5e4ed986df1	Bacteria	Firmicutes	Clostridia	Clostridiales			
26db8178f72e8343d6c0d4fe04918b52	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
80958284ff9115e34866a05167a8b1fd	Archaea	Nanoarchaeaeota	Woesearchaeia	marinemetagenome	marinemetagenome	marinemetagenome	marinemetagenome
756ef9c4e3242e0d21fd7d54c4c802d2	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	
64fd32e56cc8b9d2e93445ed67eef4f3	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae		
79c9730d976ea229df19f32a29c7a3dc	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
410a60af00dbc25019bb68fdf5497604	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
20b34fbd0249704780a23f9c81a48f4f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	mousegutmetagenome
efd50483c8200a900f435e7467bf102c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
46418a563d98227218c3016fdc78fb91	Bacteria	Verrucomicrobia	Verrucomicrobiae	LD1-PB3			
844dfe9a43b179383005912eb28caa5f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
522e1ea90e07af8e13a0f00cdb6c5056	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
b33bd22b0f06b9cac86eba5d4463fe89	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Pyramidobacter	
d3ce0068e97c702e124b64c6d04092a8	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
91cf22b29559a0fea3af277c4ca89955	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
5a1c228004c3d95f99f28d5909874a6e	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesvadinBB60group	unculturedbacterium	unculturedbacterium
a0bb11b8edbeecbaf1a45d300f008cfd	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Harryflintia	
94aee172a4f7d3bf91c2396ef8a6764c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
c1d256b29348c2d095b6029d282f7633	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Bdellovibriobacteriovorus
ed029be6180da20e23747caf891525ec	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
73402178396e3ef6a8b4997d59c3e250	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
bd4d4026a5ff615b93b11eba7e07c8dd	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
61d990325631359da533c37b01b860e9	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
bae2e80d313abdba78be9f69ce890ed4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
163c53b8e7b6aca3354df8d3725bf416	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
74f50e11eddcc52e939cc5c28215171a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	unculturedraperhizospherebacteriumwr0197
94b1868e8fd106bd742904048f01cb73	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae		
ae1d3fa644a476c7c54633fe35fe3f4c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
899a5d955d8f0f7505db37358d404e74	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylopilaceae		
bfd7534ab2034db265f5fabece8542e3	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Ureibacillus	
c942d207069997710245ec40ace1f095	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto7	
065fb3d471b5b74189742138b3cbfd5e	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Smithella	
24de8e326b2b4d8b62411e24598ea2ec	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Leptolinea	
bd0df7422a4df6b6a51c2710da4ce0bc	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	uncultured	
72734028175e91cce36f30fc3ac09080	Bacteria	Firmicutes	Clostridia	Clostridiales			
00ce4b3f9c4023e484fceba3bdff06e4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Pelagibacterium	
8941d6207cd81ce94b3b891419b82494	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
e21157a1072428f4dfb825e34a5dc6c1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
377feadb52d843c8de8290a6760718d5	Bacteria						
088e2ca422221ec3cfcd7a8107bb699d	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae		
f7bade452ad5419566a0530e65e31d9b	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-013	
bce2bcfe31560c5640f334280e88c9a7	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	uncultured		
931e1aac50b9a879d0fd387883a56852	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	
50c88f80a62580471826c403c250be2d	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	
999fe2c05d0b5d669ab52c1bada8494e	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
a13e45485175f6adb65bd623f9887b64	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
6b2afcc3ba0ca92046b4ab2b7fa22d69	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
68c34b0b5274b7f699d0c1f3f67d2d2c	Bacteria	Bacteroidetes	Bacteroidia				
ca9d6d9e13639675f928b46675842ea0	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536			
12cb376c08ad79b892ffcdf4a82d9eca	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
0aeea050219d4941720737dcfc130a35	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto7	
d05372fa459ea694380cd92c5752e3e9	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
fb91811f6f9cadbab1e574e70dfb9e23	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia	
9c914de0e734093968848584cd6bb008	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
daea80a193773282cd177582cef1a2e7	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto1	
b1810e0b5791eaf3504817934f4b3fcf	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
f0718c59b1b7d20bcd9bb0513c0ca028	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
e4979c3e66ec3e9ef044518981273ac3	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae		
d43300439d21be9ac024a78a5bbf0553	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto7	
4e1d9b975cc39b6a6308fa77d146a0e7	Bacteria	Bacteroidetes	Bacteroidia				
69bc8ee115c1ba8045e7639a372d3e03	Bacteria						
c4054cfc1af6ba6db79cdad07957e392	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
bdbef59716b91b1d08772d28281a554a	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
dc1a73bbf9ff459c74ebe143ba758845	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Cupriavidus	
3d5aeedfa18b0462c8ad0f9a1e5c2c9c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	unculturedbacterium
03ad3848fe75cd51c174c8980a532113	Bacteria	Firmicutes	Bacilli	Bacillales			
07802a233b768fa8bb360ea89f1ca4fd	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
53c2dece4dc4b636045f39dcf424e960	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
fa088b2de0676e8918dd2f1f0ebf66f7	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto1	
c8f439c3e648cf1152065121c4ca177a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
9d24f96fc884f9b7fd2fb8c9e9a066ec	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	unculturedsoilbacterium
4dd06a1503716054938b8d1da451e944	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae		
10c3baf1048542c590be3f628f8de704	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
c95f6c55b0396f129903aa9126353a51	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae		
f621ae77cc0913d7056db3fbc8a30125	Bacteria	Verrucomicrobia	Verrucomicrobiae	LD1-PB3			
61d5d849fceaa9b50cbe57e1c84867fc	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	
d0481699cbf6bb633b3d754901ffa0e1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Chromobacteriaceae	Aquitalea	
b51515a1f3701c818dc6f54485a31dff	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	
ef001df6078943084ae07220442faaab	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	DMER64	
dded8473dfacfd66c1f98176702a621d	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	uncultured	unculturedbacterium
9adad4b562e8e69c6f20218323b03919	Bacteria	Firmicutes	Clostridia	Clostridiales	FamilyXIII	FamilyXIIIUCG-001	unculturedbacterium
4340800859550369427e05db3507cab8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae		
11495571839f2228ac7cffe90acf48a2	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5marinegroup	
33dac6f5310d78cff9ed37d095317d02	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
754bb82b10ab22bd1bc58ebec032d5b5	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
f66111cb0705910a605a53225d825f86	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	
86dd40dca1db8b703e65d4c60978977c	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae		
f9c779d480880b6af147b3d0edcbc4cc	Bacteria	Firmicutes	Bacilli	Lactobacillales			
425eb73db8bea882ba3f92bb7e2e5e02	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Luteolibacter	
e7b428438cf45a5ebb22e3364987e1ae	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	unculturedbacterium
00b163de43717baa2f7d3bbc3e7de93e	Bacteria	Proteobacteria	Gammaproteobacteria				
2102c709e9c43d5c3cd4b2f8873a37ec	Bacteria	Thermotogae	Thermotogae	Petrotogales	Petrotogaceae	SC103	metagenome
25a67be4b3f018c64de40e4258ac93d8	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Hydrogenophilaceae	Tepidiphilus	
7da1d66f33ac05cf2dd8e467f928d92c	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	CandidatusSolibacter	
b875aa27f1bfcd4bde3ac157d6c3204a	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter	
23bd8862fddd68613e5f36a1e782c2c4	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter	
232df58c8213ec4bfbe12e4ce6da5ad7	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesvadinBB60group	unculturedbacterium	unculturedbacterium
6eb85b57ea31d6c8470181bb6ac3c8be	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus1	
d0431d7bba95ca86e5ca9edf436da93f	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Herbaspirillum	
f940955ec9bb26f7c58f95f385f85077	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
e99ba17d8bd9fa7dc12df052267c085e	Bacteria	Tenericutes	Mollicutes	MollicutesRF39			
b2dc7b61cbe1a57fcd21dac034266668	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
48b6ffb770ada7817dc7526d2b00d739	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto1	
7d811c3cc5f642dd550cad5de3f21440	Bacteria	Actinobacteria	Actinobacteria	PeM15			
b5ad09784ecc2e8b2841bd5f723a911e	Bacteria	Firmicutes	Clostridia	Clostridiales			
